,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR
551,29-2035,Magnetic Resonance Imaging Technologists,detailed,37490.0,2.0,33.89,70490.0,0.4,23.37,27.92,33.62,39.07,46.86,48600.0,58080.0,69930.0,81260.0,97460.0,,,2017
552,29-2040,Emergency Medical Technicians and Paramedics,broad,251860.0,1.2,17.64,36700.0,0.7,10.52,12.72,16.05,20.86,27.4,21880.0,26470.0,33380.0,43390.0,56990.0,,,2017
553,29-2041,Emergency Medical Technicians and Paramedics,detailed,251860.0,1.2,17.64,36700.0,0.7,10.52,12.72,16.05,20.86,27.4,21880.0,26470.0,33380.0,43390.0,56990.0,,,2017
554,29-2050,Health Practitioner Support Technologists and Technicians,broad,785590.0,0.6,17.27,35910.0,0.2,10.79,12.97,16.28,20.38,25.29,22450.0,26970.0,33860.0,42400.0,52610.0,,,2017
555,29-2051,Dietetic Technicians,detailed,33370.0,3.0,14.24,29610.0,0.7,9.13,10.51,12.74,16.82,22.1,18990.0,21860.0,26500.0,34980.0,45970.0,,,2017
556,29-2052,Pharmacy Technicians,detailed,417720.0,0.8,15.9,33060.0,0.3,10.58,12.45,15.26,18.53,22.58,22000.0,25900.0,31750.0,38540.0,46980.0,,,2017
557,29-2053,Psychiatric Technicians,detailed,66930.0,1.5,17.34,36070.0,1.2,10.54,12.49,15.23,20.35,28.65,21930.0,25980.0,31670.0,42320.0,59600.0,,,2017
558,29-2054,Respiratory Therapy Technicians,detailed,9600.0,3.6,24.47,50900.0,1.0,14.9,19.44,24.21,29.52,35.25,30990.0,40430.0,50350.0,61390.0,73330.0,,,2017
559,29-2055,Surgical Technologists,detailed,106470.0,1.1,23.11,48060.0,0.3,15.61,18.28,22.26,27.27,32.21,32470.0,38020.0,46310.0,56720.0,67000.0,,,2017
560,29-2056,Veterinary Technologists and Technicians,detailed,103430.0,1.9,16.69,34710.0,0.6,11.0,13.19,16.06,19.17,23.73,22880.0,27430.0,33400.0,39860.0,49350.0,,,2017
561,29-2057,Ophthalmic Medical Technicians,detailed,48060.0,3.0,18.03,37500.0,0.6,12.05,14.18,17.27,21.19,25.1,25050.0,29490.0,35910.0,44070.0,52200.0,,,2017
562,29-2060,Licensed Practical and Licensed Vocational Nurses,broad,702700.0,0.7,21.98,45710.0,0.2,15.85,18.27,21.65,25.11,29.34,32970.0,38010.0,45030.0,52220.0,61030.0,,,2017
563,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,702700.0,0.7,21.98,45710.0,0.2,15.85,18.27,21.65,25.11,29.34,32970.0,38010.0,45030.0,52220.0,61030.0,,,2017
564,29-2070,Medical Records and Health Information Technicians,broad,204220.0,1.0,20.59,42820.0,0.4,12.41,14.9,18.83,24.69,31.06,25810.0,30990.0,39180.0,51350.0,64610.0,,,2017
565,29-2071,Medical Records and Health Information Technicians,detailed,204220.0,1.0,20.59,42820.0,0.4,12.41,14.9,18.83,24.69,31.06,25810.0,30990.0,39180.0,51350.0,64610.0,,,2017
566,29-2080,"Opticians, Dispensing",broad,75450.0,2.1,18.79,39070.0,1.0,11.56,13.81,17.43,22.62,28.25,24040.0,28730.0,36250.0,47040.0,58750.0,,,2017
567,29-2081,"Opticians, Dispensing",detailed,75450.0,2.1,18.79,39070.0,1.0,11.56,13.81,17.43,22.62,28.25,24040.0,28730.0,36250.0,47040.0,58750.0,,,2017
568,29-2090,Miscellaneous Health Technologists and Technicians,broad,139620.0,1.5,23.36,48600.0,0.6,13.36,16.23,20.88,28.25,36.82,27800.0,33760.0,43420.0,58760.0,76590.0,,,2017
569,29-2091,Orthotists and Prosthetists,detailed,7840.0,4.7,34.12,70970.0,2.1,17.33,23.72,31.85,41.11,50.43,36050.0,49340.0,66240.0,85500.0,104900.0,,,2017
570,29-2092,Hearing Aid Specialists,detailed,7380.0,6.6,27.42,57030.0,1.8,13.97,19.07,26.38,33.72,42.75,29060.0,39670.0,54860.0,70140.0,88920.0,,,2017
571,29-2099,"Health Technologists and Technicians, All Other",detailed,124390.0,1.6,22.45,46690.0,0.6,13.25,15.99,20.1,27.06,34.8,27560.0,33260.0,41800.0,56290.0,72390.0,,,2017
572,29-9000,Other Healthcare Practitioners and Technical Occupations,minor,161190.0,0.8,31.19,64870.0,0.3,15.92,21.11,29.19,39.28,48.97,33110.0,43900.0,60710.0,81700.0,101850.0,,,2017
573,29-9010,Occupational Health and Safety Specialists and Technicians,broad,98830.0,0.9,33.71,70120.0,0.3,18.29,24.41,32.56,41.55,49.74,38050.0,50770.0,67720.0,86410.0,103450.0,,,2017
574,29-9011,Occupational Health and Safety Specialists,detailed,81330.0,0.9,35.38,73600.0,0.3,20.04,26.48,34.51,43.06,50.88,41670.0,55080.0,71780.0,89570.0,105840.0,,,2017
575,29-9012,Occupational Health and Safety Technicians,detailed,17490.0,2.1,25.93,53930.0,0.7,15.22,18.45,24.02,30.88,39.52,31650.0,38380.0,49960.0,64220.0,82190.0,,,2017
576,29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,62360.0,1.6,27.19,56550.0,0.9,13.53,17.95,23.72,33.54,46.92,28130.0,37340.0,49340.0,69770.0,97590.0,,,2017
577,29-9091,Athletic Trainers,detailed,25010.0,2.5,*,48630.0,0.7,*,*,*,*,*,30740.0,38250.0,46630.0,57160.0,69530.0,TRUE,,2017
578,29-9092,Genetic Counselors,detailed,2660.0,7.8,37.56,78130.0,1.5,24.68,31.4,37.25,44.67,50.06,51340.0,65310.0,77480.0,92910.0,104130.0,,,2017
579,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,34700.0,2.1,29.13,60600.0,1.3,12.84,17.04,24.77,38.88,51.77,26710.0,35440.0,51530.0,80870.0,107670.0,,,2017
580,31-0000,Healthcare Support Occupations,major,4113410.0,0.4,15.05,31310.0,0.2,9.84,11.28,13.8,17.53,22.44,20470.0,23450.0,28710.0,36460.0,46680.0,,,2017
581,31-1000,"Nursing, Psychiatric, and Home Health Aides",minor,2393040.0,0.5,13.03,27110.0,0.3,9.45,10.6,12.31,14.75,18.0,19650.0,22050.0,25610.0,30680.0,37450.0,,,2017
582,31-1010,"Nursing, Psychiatric, and Home Health Aides",broad,2393040.0,0.5,13.03,27110.0,0.3,9.45,10.6,12.31,14.75,18.0,19650.0,22050.0,25610.0,30680.0,37450.0,,,2017
583,31-1011,Home Health Aides,detailed,820960.0,1.4,11.67,24280.0,0.4,8.87,9.92,11.16,12.79,15.03,18450.0,20640.0,23210.0,26600.0,31260.0,,,2017
584,31-1013,Psychiatric Aides,detailed,65770.0,2.0,14.1,29330.0,0.9,9.39,11.14,13.04,16.61,20.8,19520.0,23160.0,27110.0,34550.0,43270.0,,,2017
585,31-1014,Nursing Assistants,detailed,1453670.0,0.5,13.72,28540.0,0.2,9.94,11.22,13.23,15.49,18.57,20680.0,23330.0,27520.0,32220.0,38630.0,,,2017
586,31-1015,Orderlies,detailed,52630.0,2.3,13.94,28990.0,0.6,9.73,10.93,13.07,16.2,19.52,20240.0,22730.0,27180.0,33700.0,40610.0,,,2017
587,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,minor,188850.0,1.2,23.7,49300.0,0.5,11.04,14.61,24.28,30.58,36.93,22950.0,30390.0,50510.0,63600.0,76820.0,,,2017
588,31-2010,Occupational Therapy Assistants and Aides,broad,49390.0,2.3,26.66,55450.0,0.9,13.48,20.47,27.25,32.89,38.11,28040.0,42580.0,56690.0,68410.0,79280.0,,,2017
589,31-2011,Occupational Therapy Assistants,detailed,41650.0,2.3,28.59,59470.0,0.6,18.76,23.55,28.51,34.03,38.62,39020.0,48970.0,59310.0,70770.0,80320.0,,,2017
590,31-2012,Occupational Therapy Aides,detailed,7740.0,7.4,16.24,33780.0,3.1,9.97,11.43,14.04,18.23,28.41,20730.0,23770.0,29200.0,37920.0,59100.0,,,2017
591,31-2020,Physical Therapist Assistants and Aides,broad,139460.0,1.3,22.65,47120.0,0.6,10.69,13.58,22.56,29.76,36.26,22240.0,28240.0,46920.0,61890.0,75410.0,,,2017
592,31-2021,Physical Therapist Assistants,detailed,90170.0,1.4,27.7,57620.0,0.4,17.27,22.49,27.61,32.58,38.17,35930.0,46780.0,57430.0,67770.0,79380.0,,,2017
593,31-2022,Physical Therapist Aides,detailed,49290.0,2.4,13.42,27910.0,0.8,9.43,10.64,12.37,14.92,18.5,19620.0,22120.0,25730.0,31040.0,38490.0,,,2017
594,31-9000,Other Healthcare Support Occupations,minor,1531520.0,0.5,17.14,35650.0,0.2,11.05,13.3,16.31,19.75,24.28,22980.0,27660.0,33920.0,41080.0,50500.0,,,2017
595,31-9010,Massage Therapists,broad,103300.0,2.7,21.61,44950.0,1.2,9.76,13.29,19.23,27.54,37.25,20300.0,27640.0,39990.0,57280.0,77470.0,,,2017
596,31-9011,Massage Therapists,detailed,103300.0,2.7,21.61,44950.0,1.2,9.76,13.29,19.23,27.54,37.25,20300.0,27640.0,39990.0,57280.0,77470.0,,,2017
597,31-9090,Miscellaneous Healthcare Support Occupations,broad,1428220.0,0.5,16.82,34980.0,0.2,11.15,13.3,16.18,19.45,23.73,23180.0,27660.0,33660.0,40450.0,49350.0,,,2017
598,31-9091,Dental Assistants,detailed,337160.0,0.9,18.6,38690.0,0.4,12.58,14.98,18.09,22.11,25.54,26170.0,31160.0,37630.0,46000.0,53130.0,,,2017
599,31-9092,Medical Assistants,detailed,646320.0,0.7,16.15,33580.0,0.2,11.46,13.26,15.61,18.43,22.07,23830.0,27580.0,32480.0,38340.0,45900.0,,,2017
600,31-9093,Medical Equipment Preparers,detailed,53920.0,1.5,17.82,37060.0,0.4,11.83,13.86,17.0,20.95,25.11,24600.0,28830.0,35370.0,43570.0,52240.0,,,2017
601,31-9094,Medical Transcriptionists,detailed,55880.0,2.9,17.5,36400.0,1.2,10.42,12.96,16.95,20.97,24.72,21670.0,26960.0,35250.0,43610.0,51410.0,,,2017
602,31-9095,Pharmacy Aides,detailed,35960.0,4.1,13.96,29030.0,1.2,9.16,10.58,12.56,16.23,21.42,19040.0,22000.0,26120.0,33760.0,44550.0,,,2017
603,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,84400.0,2.7,13.26,27570.0,0.6,9.19,10.57,12.57,14.98,18.41,19110.0,21990.0,26140.0,31170.0,38300.0,,,2017
604,31-9097,Phlebotomists,detailed,122550.0,1.4,16.69,34710.0,0.3,11.66,13.53,16.19,19.12,23.09,24250.0,28130.0,33670.0,39760.0,48030.0,,,2017
605,31-9099,"Healthcare Support Workers, All Other",detailed,92030.0,1.8,18.56,38600.0,0.9,10.85,13.61,17.89,22.43,26.78,22570.0,28310.0,37220.0,46650.0,55700.0,,,2017
606,33-0000,Protective Service Occupations,major,3408680.0,0.4,22.69,47190.0,0.6,10.13,12.84,19.01,29.37,40.61,21070.0,26700.0,39550.0,61080.0,84470.0,,,2017
607,33-1000,Supervisors of Protective Service Workers,minor,280260.0,0.5,35.97,74810.0,0.7,17.58,23.96,33.38,45.86,58.54,36570.0,49850.0,69440.0,95390.0,121770.0,,,2017
608,33-1010,First-Line Supervisors of Law Enforcement Workers,broad,147140.0,0.4,40.62,84490.0,0.6,22.11,28.3,38.52,50.14,62.84,45980.0,58860.0,80120.0,104290.0,130710.0,,,2017
609,33-1011,First-Line Supervisors of Correctional Officers,detailed,42280.0,0.5,32.15,66880.0,0.7,19.59,22.7,30.05,40.48,48.11,40750.0,47220.0,62500.0,84190.0,100080.0,,,2017
610,33-1012,First-Line Supervisors of Police and Detectives,detailed,104860.0,0.4,44.03,91590.0,0.6,24.61,31.94,42.26,54.17,67.46,51200.0,66430.0,87910.0,112670.0,140320.0,,,2017
611,33-1020,First-Line Supervisors of Fire Fighting and Prevention Workers,broad,58690.0,0.9,38.19,79430.0,0.8,20.45,27.87,36.62,47.17,58.22,42540.0,57970.0,76170.0,98110.0,121090.0,,,2017
612,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,58690.0,0.9,38.19,79430.0,0.8,20.45,27.87,36.62,47.17,58.22,42540.0,57970.0,76170.0,98110.0,121090.0,,,2017
613,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,74430.0,1.3,25.02,52040.0,0.8,13.23,16.96,23.77,30.01,38.58,27520.0,35270.0,49430.0,62420.0,80240.0,,,2017
614,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,74430.0,1.3,25.02,52040.0,0.8,13.23,16.96,23.77,30.01,38.58,27520.0,35270.0,49430.0,62420.0,80240.0,,,2017
615,33-2000,Fire Fighting and Prevention Workers,minor,333760.0,0.7,25.13,52260.0,0.7,11.89,16.21,23.76,32.23,40.34,24720.0,33710.0,49410.0,67030.0,83910.0,,,2017
616,33-2010,Firefighters,broad,319860.0,0.7,24.97,51930.0,0.8,11.77,16.06,23.6,32.03,40.18,24490.0,33400.0,49080.0,66610.0,83570.0,,,2017
617,33-2011,Firefighters,detailed,319860.0,0.7,24.97,51930.0,0.8,11.77,16.06,23.6,32.03,40.18,24490.0,33400.0,49080.0,66610.0,83570.0,,,2017
618,33-2020,Fire Inspectors,broad,13900.0,2.2,28.83,59960.0,0.9,15.33,19.8,27.25,36.34,45.47,31890.0,41190.0,56670.0,75590.0,94580.0,,,2017
619,33-2021,Fire Inspectors and Investigators,detailed,11940.0,2.6,29.93,62260.0,1.0,16.73,21.34,28.49,37.12,46.14,34800.0,44390.0,59260.0,77210.0,95960.0,,,2017
620,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,1960.0,2.1,22.11,45990.0,1.0,12.29,14.22,17.97,27.54,38.54,25570.0,29570.0,37380.0,57280.0,80160.0,,,2017
621,33-3000,Law Enforcement Workers,minor,1235290.0,0.4,28.75,59790.0,0.7,15.55,19.24,26.21,36.41,45.77,32350.0,40010.0,54520.0,75730.0,95200.0,,,2017
622,33-3010,"Bailiffs, Correctional Officers, and Jailers",broad,447350.0,0.5,22.86,47540.0,0.7,14.13,16.74,20.92,27.84,36.0,29390.0,34820.0,43510.0,57910.0,74870.0,,,2017
623,33-3011,Bailiffs,detailed,18480.0,1.4,22.21,46190.0,1.0,11.51,15.73,20.65,29.03,35.61,23950.0,32730.0,42960.0,60370.0,74060.0,,,2017
624,33-3012,Correctional Officers and Jailers,detailed,428870.0,0.5,22.88,47600.0,0.7,14.2,16.75,20.93,27.81,36.03,29540.0,34830.0,43540.0,57850.0,74940.0,,,2017
625,33-3020,Detectives and Criminal Investigators,broad,105350.0,0.3,40.06,83320.0,0.6,20.62,26.84,38.45,50.6,65.16,42880.0,55830.0,79970.0,105240.0,135530.0,,,2017
626,33-3021,Detectives and Criminal Investigators,detailed,105350.0,0.3,40.06,83320.0,0.6,20.62,26.84,38.45,50.6,65.16,42880.0,55830.0,79970.0,105240.0,135530.0,,,2017
627,33-3030,Fish and Game Wardens,broad,6020.0,2.9,28.16,58570.0,0.8,18.83,22.23,27.12,33.2,38.4,39170.0,46230.0,56410.0,69060.0,79870.0,,,2017
628,33-3031,Fish and Game Wardens,detailed,6020.0,2.9,28.16,58570.0,0.8,18.83,22.23,27.12,33.2,38.4,39170.0,46230.0,56410.0,69060.0,79870.0,,,2017
629,33-3040,Parking Enforcement Workers,broad,8660.0,3.5,19.63,40840.0,1.4,11.25,14.06,18.76,24.78,29.66,23390.0,29240.0,39030.0,51540.0,61690.0,,,2017
630,33-3041,Parking Enforcement Workers,detailed,8660.0,3.5,19.63,40840.0,1.4,11.25,14.06,18.76,24.78,29.66,23390.0,29240.0,39030.0,51540.0,61690.0,,,2017
631,33-3050,Police Officers,broad,667910.0,0.5,31.03,64540.0,0.9,16.85,21.66,29.41,38.59,48.37,35050.0,45050.0,61160.0,80270.0,100610.0,,,2017
632,33-3051,Police and Sheriff's Patrol Officers,detailed,662390.0,0.5,31.0,64490.0,0.9,16.84,21.62,29.35,38.57,48.37,35020.0,44980.0,61050.0,80230.0,100610.0,,,2017
633,33-3052,Transit and Railroad Police,detailed,5520.0,7.1,34.27,71280.0,1.9,21.57,27.68,33.79,41.05,48.19,44870.0,57570.0,70280.0,85380.0,100240.0,,,2017
634,33-9000,Other Protective Service Workers,minor,1559360.0,0.7,14.98,31170.0,0.5,9.24,10.56,13.05,17.71,23.56,19220.0,21970.0,27150.0,36840.0,49000.0,,,2017
635,33-9010,Animal Control Workers,broad,12700.0,1.3,18.07,37580.0,0.6,10.6,13.46,17.08,21.77,27.57,22050.0,28000.0,35520.0,45280.0,57350.0,,,2017
636,33-9011,Animal Control Workers,detailed,12700.0,1.3,18.07,37580.0,0.6,10.6,13.46,17.08,21.77,27.57,22050.0,28000.0,35520.0,45280.0,57350.0,,,2017
637,33-9020,Private Detectives and Investigators,broad,30980.0,8.3,26.48,55080.0,2.2,13.84,17.98,24.38,32.89,41.7,28780.0,37390.0,50700.0,68400.0,86730.0,,,2017
638,33-9021,Private Detectives and Investigators,detailed,30980.0,8.3,26.48,55080.0,2.2,13.84,17.98,24.38,32.89,41.7,28780.0,37390.0,50700.0,68400.0,86730.0,,,2017
639,33-9030,Security Guards and Gaming Surveillance Officers,broad,1115730.0,0.9,14.8,30780.0,0.6,9.45,10.7,12.96,17.21,23.3,19660.0,22250.0,26960.0,35810.0,48460.0,,,2017
640,33-9031,Gaming Surveillance Officers and Gaming Investigators,detailed,10290.0,3.7,17.39,36160.0,1.3,11.06,13.02,15.99,20.3,26.19,23010.0,27080.0,33260.0,42220.0,54480.0,,,2017
641,33-9032,Security Guards,detailed,1105440.0,0.9,14.78,30730.0,0.7,9.44,10.68,12.93,17.17,23.26,19640.0,22220.0,26900.0,35720.0,48370.0,,,2017
642,33-9090,Miscellaneous Protective Service Workers,broad,399960.0,1.2,14.51,30180.0,0.7,8.82,9.88,12.58,17.84,22.08,18340.0,20540.0,26160.0,37100.0,45930.0,,,2017
643,33-9091,Crossing Guards,detailed,76440.0,2.4,14.5,30170.0,1.0,9.07,10.46,13.28,17.01,21.13,18870.0,21760.0,27630.0,35380.0,43960.0,,,2017
644,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,145660.0,2.4,11.33,23570.0,1.1,8.33,9.06,10.24,12.07,16.04,17320.0,18850.0,21290.0,25110.0,33360.0,,,2017
645,33-9093,Transportation Security Screeners,detailed,42470.0,0.3,19.69,40960.0,0.6,16.34,17.81,19.51,20.86,23.13,34000.0,37040.0,40580.0,43390.0,48100.0,,,2017
646,33-9099,"Protective Service Workers, All Other",detailed,135390.0,2.0,16.31,33930.0,0.8,9.55,11.02,14.54,19.16,25.83,19860.0,22930.0,30240.0,39840.0,53720.0,,,2017
647,35-0000,Food Preparation and Serving Related Occupations,major,13193090.0,0.1,11.88,24710.0,0.2,8.38,9.15,10.53,12.96,17.48,17440.0,19040.0,21910.0,26960.0,36350.0,,,2017
648,35-1000,Supervisors of Food Preparation and Serving Workers,minor,1058870.0,0.5,17.89,37220.0,0.3,10.3,12.24,16.06,22.07,28.59,21430.0,25460.0,33400.0,45900.0,59470.0,,,2017
649,35-1010,Supervisors of Food Preparation and Serving Workers,broad,1058870.0,0.5,17.89,37220.0,0.3,10.3,12.24,16.06,22.07,28.59,21430.0,25460.0,33400.0,45900.0,59470.0,,,2017
650,35-1011,Chefs and Head Cooks,detailed,131430.0,2.2,23.87,49650.0,1.0,12.03,16.32,22.09,29.75,37.78,25020.0,33950.0,45950.0,61870.0,78570.0,,,2017
651,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,927440.0,0.5,17.05,35460.0,0.3,10.22,12.0,15.37,20.86,26.86,21260.0,24960.0,31960.0,43390.0,55880.0,,,2017
652,35-2000,Cooks and Food Preparation Workers,minor,3207700.0,0.4,12.04,25040.0,0.2,8.66,9.69,11.36,13.8,16.7,18000.0,20160.0,23620.0,28710.0,34740.0,,,2017
653,35-2010,Cooks,broad,2375000.0,0.5,12.23,25440.0,0.2,8.7,9.77,11.52,14.04,17.07,18100.0,20330.0,23970.0,29200.0,35510.0,,,2017
654,35-2011,"Cooks, Fast Food",detailed,503780.0,1.8,10.39,21610.0,0.3,8.24,9.0,10.12,11.5,13.17,17140.0,18730.0,21040.0,23910.0,27400.0,,,2017
655,35-2012,"Cooks, Institution and Cafeteria",detailed,404120.0,0.7,13.2,27450.0,0.3,8.85,10.19,12.43,15.29,18.8,18400.0,21190.0,25860.0,31810.0,39110.0,,,2017
656,35-2013,"Cooks, Private Household",detailed,500.0,25.2,20.67,42990.0,10.5,10.91,13.17,18.4,26.05,30.48,22680.0,27400.0,38280.0,54180.0,63400.0,,,2017
657,35-2014,"Cooks, Restaurant",detailed,1276510.0,0.7,12.71,26440.0,0.3,9.04,10.28,12.1,14.5,17.52,18810.0,21380.0,25180.0,30150.0,36440.0,,,2017
658,35-2015,"Cooks, Short Order",detailed,174230.0,3.2,11.57,24060.0,0.7,8.59,9.42,10.93,12.9,15.5,17870.0,19600.0,22740.0,26830.0,32240.0,,,2017
659,35-2019,"Cooks, All Other",detailed,15870.0,5.4,14.38,29900.0,1.0,9.54,11.0,13.46,16.78,20.49,19830.0,22880.0,27990.0,34900.0,42620.0,,,2017
660,35-2020,Food Preparation Workers,broad,832690.0,1.2,11.49,23900.0,0.4,8.54,9.41,10.93,12.92,15.45,17770.0,19580.0,22730.0,26880.0,32130.0,,,2017
661,35-2021,Food Preparation Workers,detailed,832690.0,1.2,11.49,23900.0,0.4,8.54,9.41,10.93,12.92,15.45,17770.0,19580.0,22730.0,26880.0,32130.0,,,2017
662,35-3000,Food and Beverage Serving Workers,minor,7515370.0,0.3,11.16,23220.0,0.2,8.24,8.94,9.86,11.8,15.51,17140.0,18590.0,20500.0,24540.0,32250.0,,,2017
663,35-3010,Bartenders,broad,613350.0,0.9,12.63,26260.0,0.5,8.4,9.12,10.43,14.15,20.01,17470.0,18960.0,21690.0,29420.0,41630.0,,,2017
664,35-3011,Bartenders,detailed,613350.0,0.9,12.63,26260.0,0.5,8.4,9.12,10.43,14.15,20.01,17470.0,18960.0,21690.0,29420.0,41630.0,,,2017
665,35-3020,Fast Food and Counter Workers,broad,4053160.0,0.5,10.28,21380.0,0.2,8.19,8.87,9.73,11.34,13.08,17040.0,18450.0,20240.0,23580.0,27200.0,,,2017
666,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,3576220.0,0.6,10.21,21230.0,0.2,8.16,8.84,9.7,11.27,12.85,16980.0,18380.0,20180.0,23450.0,26740.0,,,2017
667,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,476940.0,2.0,10.83,22530.0,0.4,8.47,9.14,10.23,11.74,14.26,17620.0,19020.0,21280.0,24420.0,29650.0,,,2017
668,35-3030,Waiters and Waitresses,broad,2584220.0,0.5,12.15,25280.0,0.4,8.27,8.98,10.01,13.3,19.33,17200.0,18690.0,20820.0,27670.0,40210.0,,,2017
669,35-3031,Waiters and Waitresses,detailed,2584220.0,0.5,12.15,25280.0,0.4,8.27,8.98,10.01,13.3,19.33,17200.0,18690.0,20820.0,27670.0,40210.0,,,2017
670,35-3040,"Food Servers, Nonrestaurant",broad,264630.0,1.5,11.61,24150.0,0.4,8.47,9.27,10.73,12.68,16.4,17620.0,19280.0,22320.0,26370.0,34110.0,,,2017
671,35-3041,"Food Servers, Nonrestaurant",detailed,264630.0,1.5,11.61,24150.0,0.4,8.47,9.27,10.73,12.68,16.4,17620.0,19280.0,22320.0,26370.0,34110.0,,,2017
672,35-9000,Other Food Preparation and Serving Related Workers,minor,1411160.0,0.7,10.86,22580.0,0.3,8.4,9.13,10.33,11.71,14.19,17460.0,19000.0,21490.0,24360.0,29510.0,,,2017
673,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,436730.0,1.3,11.08,23050.0,0.4,8.42,9.11,10.18,11.78,14.9,17500.0,18940.0,21160.0,24510.0,30990.0,,,2017
674,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,436730.0,1.3,11.08,23050.0,0.4,8.42,9.11,10.18,11.78,14.9,17500.0,18940.0,21160.0,24510.0,30990.0,,,2017
675,35-9020,Dishwashers,broad,503540.0,1.0,10.68,22210.0,0.3,8.48,9.25,10.34,11.64,13.39,17630.0,19240.0,21500.0,24210.0,27850.0,,,2017
676,35-9021,Dishwashers,detailed,503540.0,1.0,10.68,22210.0,0.3,8.48,9.25,10.34,11.64,13.39,17630.0,19240.0,21500.0,24210.0,27850.0,,,2017
677,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,414540.0,1.2,10.72,22290.0,0.4,8.28,9.01,10.06,11.68,14.16,17220.0,18740.0,20930.0,24290.0,29450.0,,,2017
678,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,414540.0,1.2,10.72,22290.0,0.4,8.28,9.01,10.06,11.68,14.16,17220.0,18740.0,20930.0,24290.0,29450.0,,,2017
679,35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,56350.0,4.9,11.72,24380.0,1.1,8.54,9.47,10.88,12.62,16.81,17760.0,19690.0,22620.0,26250.0,34970.0,,,2017
680,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,56350.0,4.9,11.72,24380.0,1.1,8.54,9.47,10.88,12.62,16.81,17760.0,19690.0,22620.0,26250.0,34970.0,,,2017
681,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4424440.0,0.3,13.91,28930.0,0.2,8.98,10.23,12.32,16.17,21.43,18680.0,21270.0,25620.0,33640.0,44570.0,,,2017
682,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,255410.0,0.8,21.82,45380.0,0.4,12.5,15.61,20.28,26.68,33.46,26010.0,32470.0,42190.0,55500.0,69590.0,,,2017
683,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,255410.0,0.8,21.82,45380.0,0.4,12.5,15.61,20.28,26.68,33.46,26010.0,32470.0,42190.0,55500.0,69590.0,,,2017
684,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,155090.0,1.0,20.37,42380.0,0.5,11.85,14.55,18.86,24.67,31.06,24640.0,30260.0,39230.0,51320.0,64610.0,,,2017
685,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,100320.0,1.5,24.05,50020.0,0.5,14.13,17.47,22.61,29.1,36.75,29390.0,36340.0,47030.0,60520.0,76440.0,,,2017
